DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
201908994,04/22/2020,04/22/2020,1320,19,Mission,1907,997,TRAFFIC COLLISION,3004 3037 3028 3039 3101 4026,27,M,H,101,STREET,FOOTHILL,MACLAY,"(34.299, -118.4193)"
200708509,04/22/2020,04/22/2020,1510,07,Wilshire,0779,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,61,F,H,101,STREET,WASHINGTON                   BL,ARLINGTON                    AV,"(34.0399, -118.3177)"
200708594,04/25/2020,04/22/2020,1600,07,Wilshire,0717,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3103 3401 3701 4007,47,M,O,101,STREET,N  LA BREA                      AV,ROSEWOOD,"(34.0803, -118.3441)"
201409922,04/22/2020,04/22/2020,1158,14,Pacific,1445,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,29,M,O,101,STREET,CENTINELA                    AV,WASHINGTON                   PL,"(33.9994, -118.4303)"
200310306,04/22/2020,04/22/2020,1925,03,Southwest,0332,997,TRAFFIC COLLISION,4018 3037 3006 3101 3026,19,X,X,101,STREET,WEST                         BL,S  ADAMS                        BL,"(34.0326, -118.3416)"
201509243,04/22/2020,04/22/2020,1720,15,N Hollywood,1549,997,TRAFFIC COLLISION,0605 3004 3037 3025 3101 4015,27,M,W,101,STREET,CAHUENGA                     BL,MAGNOLIA                     BL,"(0.0, 0.0)"
201809969,04/22/2020,04/22/2020,1700,18,Southeast,1831,997,TRAFFIC COLLISION,4025 3037 3004 3026 3101,37,M,O,101,STREET,EL SEGUNDO,MENLO                        AV,"(33.9164, -118.2894)"
200310307,04/22/2020,04/22/2020,1530,03,Southwest,0362,997,TRAFFIC COLLISION,4003 3036 3004 3028 3030,55,M,B,101,STREET,DON ALBERTO                  PL,N  DON LORENZO                  DR,"(34.017, -118.3477)"
201211456,04/24/2020,04/22/2020,2230,12,77th Street,1249,997,TRAFFIC COLLISION,4025 3004 3030 3028 3104,35,F,H,101,STREET,FIGUEROA,FLORENCE,"(33.9747, -118.2827)"
201409958,04/23/2020,04/22/2020,1227,14,Pacific,1483,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,51,M,W,101,STREET,RAYFORD                      DR,W  87TH                         ST,"(33.9586, -118.4224)"
200609381,04/23/2020,04/22/2020,1800,06,Hollywood,0615,997,TRAFFIC COLLISION,3036 3101 3401 3701 4027 3004 3026 3035,75,M,O,101,STREET,CAHUENGA                     BL,PILGRIMAGE,"(34.1121, -118.3331)"
201409965,04/23/2020,04/22/2020,1300,14,Pacific,1441,997,TRAFFIC COLLISION,3003 3026 3035 3036 3401 3701 4027 3104,41,F,W,102,SIDEWALK,OCEAN FRONT                  WK,28TH                         AV,"(33.9806, -118.4682)"
201309760,04/23/2020,04/22/2020,2135,13,Newton,1363,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3024,22,M,H,101,STREET,48TH                         ST,CENTRAL                      AV,"(34.0003, -118.2565)"
201008338,04/22/2020,04/22/2020,2010,10,West Valley,1029,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4010,26,F,H,101,STREET,VANOWEN                      ST,WOODLEY                      AV,"(34.1939, -118.4836)"
201008285,04/22/2020,04/22/2020,1630,10,West Valley,1063,997,TRAFFIC COLLISION,3004 3037 3026 3101 4010,19,M,H,101,STREET,VENTURA                      BL,WILBUR                       AV,"(34.1725, -118.5461)"
200310276,04/22/2020,04/22/2020,1630,03,Southwest,0331,997,TRAFFIC COLLISION,4025 3036 3011 3026 3101,45,M,W,102,SIDEWALK,EXPOSITION,RIMPAU,"(34.0247, -118.352)"
201409920,04/22/2020,04/22/2020,0943,14,Pacific,1463,997,TRAFFIC COLLISION,3003 3024 3035 3037 3103 3401 3701 4027,38,M,H,101,STREET,JEFFERSON                    BL,ALLA                         RD,"(33.9747, -118.4243)"
201809962,04/22/2020,04/22/2020,0900,18,Southeast,1842,997,TRAFFIC COLLISION,3036 3004 3028 3030 3101 0605,32,F,H,101,STREET,SAN PEDRO                    ST,112TH                        ST,"(33.933, -118.2695)"
200609354,04/22/2020,04/22/2020,0957,06,Hollywood,0646,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,54,M,W,101,STREET,SELMA,VINE,"(34.0998, -118.3267)"
201211410,04/23/2020,04/22/2020,0905,12,77th Street,1269,997,TRAFFIC COLLISION,4025 3004 3030 3028 3101,35,F,H,101,STREET,MANCHESTER,WADSWORTH,"(33.9602, -118.2586)"
200310266,04/22/2020,04/22/2020,0650,03,Southwest,0315,997,TRAFFIC COLLISION,3034 4025 3036 3004 3025 3101,51,M,B,101,STREET,WESTERN                      AV,10                           FY,"(34.034, -118.3133)"
200310421,04/25/2020,04/22/2020,2206,03,Southwest,0353,997,TRAFFIC COLLISION,3037 3004 3025 3101,24,M,B,101,STREET,OBAMA                        BL,MUIRFIELD                    RD,"(34.0209, -118.3406)"
201211367,04/22/2020,04/22/2020,1625,12,77th Street,1258,997,TRAFFIC COLLISION,4025 3037 3008 3028 3030 0947 3101,54,F,H,101,STREET,FLORENCE                     AV,SAN PEDRO                    ST,"(33.9747, -118.2695)"
200508657,04/24/2020,04/22/2020,1915,05,Harbor,0515,997,TRAFFIC COLLISION,3602 4025 3036 3004 3024 3101,29,M,H,101,STREET,W  PACIFIC COAST                HY,MARINE                       AV,"(33.7911, -118.2652)"
200110899,04/24/2020,04/23/2020,2225,01,Central,0185,997,TRAFFIC COLLISION,3025 0605 3101 3401 3701 3004 3029,53,F,H,101,STREET,LOS ANGELES,OLYMPIC,"(34.0396, -118.2558)"
200908836,04/24/2020,04/23/2020,2145,09,Van Nuys,0985,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4026,68,M,W,101,STREET,MOORPARK                     ST,VAN NUYS                     BL,"(34.1519, -118.4487)"
201310087,04/28/2020,04/23/2020,0445,13,Newton,1347,997,TRAFFIC COLLISION,0605 3101 3401 3701 3006 3026,27,F,B,101,STREET,43RD                         PL,HOOPER                       AV,"(34.0096, -118.244)"
201309805,04/23/2020,04/23/2020,1225,13,Newton,1331,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3026 3029,35,M,H,101,STREET,JEFFERSON                    BL,MAIN                         ST,"(34.0192, -118.2738)"
202108634,04/25/2020,04/23/2020,2135,21,Topanga,2134,997,TRAFFIC COLLISION,3037 3004 3030 3028 3032 3101 4021,54,F,W,142,DRIVE THRU*,SHERMAN                      WY,FARRALONE                    AV,"(34.201, -118.6103)"
201608395,04/23/2020,04/23/2020,2105,16,Foothill,1622,997,TRAFFIC COLLISION,3004 3037 3029 3026 3101 4026,23,F,H,101,STREET,PAXTON                       ST,TELFAIR                      AV,"(34.2684, -118.4335)"
201509246,04/24/2020,04/23/2020,1740,15,N Hollywood,1549,997,TRAFFIC COLLISION,3032 3003 3026 3102 4015 3037,48,F,W,108,PARKING LOT,LANKERSHIM                   BL,CUMPSTON                     ST,"(0.0, 0.0)"
201509105,04/23/2020,04/23/2020,1610,15,N Hollywood,1545,997,TRAFFIC COLLISION,3009 3037 3029 3024 3101 4026,27,M,W,101,STREET,LAUREL CANYON                BL,RIVERSIDE                    DR,"(34.1576, -118.3965)"
201309850,04/23/2020,04/23/2020,1850,13,Newton,1331,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3029 3026 3036,,M,H,101,STREET,JEFFERSON                    BL,MAPLE                        AV,"(34.0172, -118.2694)"
201309817,04/24/2020,04/23/2020,2050,13,Newton,1317,997,TRAFFIC COLLISION,0605 3101 3401 3701 3011 3025 3102,99,M,O,101,STREET,1500 E  WASHINGTON                   BL,,"(34.022, -118.246)"
201309816,04/24/2020,04/23/2020,2220,13,Newton,1394,997,TRAFFIC COLLISION,0605 3101 3401 3701 3006 3026,27,F,H,101,STREET,64TH                         ST,MAIN                         ST,"(33.9815, -118.2739)"
201309798,04/23/2020,04/23/2020,1215,13,Newton,1345,997,TRAFFIC COLLISION,0605 3101 3401 3701 3003 3026 3036,66,M,H,101,STREET,CENTRAL                      AV,40TH                         ST,"(34.0101, -118.2565)"
201108658,04/23/2020,04/23/2020,1530,11,Northeast,1152,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3025,26,M,H,101,STREET,FOUNTAIN                     AV,SUNSET                       BL,"(34.0958, -118.2841)"
200408122,04/23/2020,04/23/2020,1730,04,Hollenbeck,0408,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 0605,32,F,H,101,STREET,EL SERENO                    AV,HUNTINGTON                   DR,"(34.0862, -118.1784)"
200408121,04/23/2020,04/23/2020,1630,04,Hollenbeck,0412,997,TRAFFIC COLLISION,0605 3101 3401 3701 3003 3025 3029,43,M,W,101,STREET,PASADENA,FWY OFFRAMP,"(34.0806, -118.2176)"
200408120,04/23/2020,04/23/2020,1410,04,Hollenbeck,0411,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3036,24,M,H,101,STREET,AVENUE 19,BROADWAY,"(34.0721, -118.2213)"
200408108,04/23/2020,04/23/2020,1210,04,Hollenbeck,0451,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,65,F,H,101,STREET,MISSION                      RD,ALISO                        ST,"(34.0524, -118.2267)"
200408107,04/23/2020,04/23/2020,1025,04,Hollenbeck,0421,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3026 3034,16,M,H,101,STREET,BROADWAY,DALY,"(34.0736, -118.2156)"
202108988,04/23/2020,04/23/2020,1410,21,Topanga,2105,997,TRAFFIC COLLISION,1501 3004 3036 3025 3101 4021,52,M,O,101,STREET,FALLBROOK                    AV,OXNARD                       ST,"(34.2239, -118.6017)"
200908803,04/23/2020,04/23/2020,0845,09,Van Nuys,0914,997,TRAFFIC COLLISION,3004 3036 3029 3026 3101 4026,24,F,H,101,STREET,VESPER,HART,"(34.1976, -118.4509)"
202108565,04/23/2020,04/23/2020,1050,21,Topanga,2105,997,TRAFFIC COLLISION,3004 3037 3029 3032 3026 3102 4026,46,M,H,108,PARKING LOT,INDEPENDENCE                 AV,PARTHENIA                    ST,"(34.2239, -118.6017)"
201211537,04/24/2020,04/23/2020,1830,12,77th Street,1243,997,TRAFFIC COLLISION,4012 3036 3004 3025 3101,27,M,B,101,STREET,WESTERN                      AV,GAGE                         AV,"(33.9819, -118.3089)"
200508615,04/23/2020,04/23/2020,1445,05,Harbor,0529,997,TRAFFIC COLLISION,3037 3006 3026 3029 3101,19,X,X,101,STREET,400 E  F                            ST,,"(33.7773, -118.2583)"
200310832,04/23/2020,04/23/2020,1230,03,Southwest,0397,997,TRAFFIC COLLISION,4003 3036 3004 3030 3101 3028,53,M,H,101,STREET,40TH                         PL,WALTON                       AV,"(34.0099, -118.2941)"
202009357,05/04/2020,04/23/2020,0055,20,Olympic,2053,997,TRAFFIC COLLISION,3003 3026 3035 3037 3101 3401 3701 4020,49,F,K,101,STREET,W  11TH                         ST,S  OXFORD,"(34.0509, -118.3074)"
201708448,04/23/2020,04/23/2020,1630,17,Devonshire,1763,997,TRAFFIC COLLISION,3008 3037 3026 3101 4026,56,F,O,101,STREET,DEVONSHIRE                   ST,CORBIN                       AV,"(34.2573, -118.5623)"
201708445,04/23/2020,04/23/2020,1435,17,Devonshire,1721,997,TRAFFIC COLLISION,3004 3037 3025 3101 4026,34,F,W,101,STREET,SANTA SUSANA                 RD,IVERSON                      RD,"(34.2661, -118.6153)"
201608368,04/23/2020,04/23/2020,0815,16,Foothill,1699,997,TRAFFIC COLLISION,3004 3037 3602 3025 3101 4026,21,M,H,101,STREET,HOLLYWOOD                    WY,KESWICK                      ST,"(34.2103, -118.3485)"
202108576,04/24/2020,04/23/2020,2055,21,Topanga,2128,997,TRAFFIC COLLISION,3004 3036 3025 3101 4026,31,M,H,101,STREET,WINNETKA                     AV,SATICOY                      ST,"(34.2084, -118.571)"
201810006,04/23/2020,04/23/2020,1030,18,Southeast,1827,997,TRAFFIC COLLISION,4025 3036 3004 3026 3101,23,F,H,101,STREET,GRAHAM                       AV,92ND,"(33.9533, -118.243)"
200609512,04/26/2020,04/23/2020,1025,06,Hollywood,0644,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4006,22,F,H,101,STREET,LA BREA                      AV,YUCCA                        ST,"(34.0962, -118.349)"
200310483,04/23/2020,04/23/2020,1740,03,Southwest,0312,997,TRAFFIC COLLISION,4003 3037 3004 3028 3101,24,F,B,101,STREET,S  LA BREA                      AV,N  EXPOSITION                   BL,"(34.025, -118.3551)"
200310328,04/23/2020,04/23/2020,1755,03,Southwest,0357,997,TRAFFIC COLLISION,4025 3037 3004 3025 3602 3101,21,M,A,101,STREET,W  37TH                         PL,S  VERMONT                      AV,"(34.02, -118.2915)"
200508705,04/23/2020,04/23/2020,1250,05,Harbor,0564,997,TRAFFIC COLLISION,3036 3004 3026 3101,54,F,W,101,STREET,PACIFIC,1ST,"(33.7433, -118.2879)"
200808606,04/23/2020,04/23/2020,0015,08,West LA,0808,997,TRAFFIC COLLISION,3011 3026 3034 3037 3101 3401 3701 4027,99,,,101,STREET,MULHOLLAND,DEEP CANYON,"(34.1314, -118.4373)"
201909030,04/23/2020,04/23/2020,1215,19,Mission,1951,997,TRAFFIC COLLISION,3004 3037 3034 3028 3101 4026,50,M,W,101,STREET,SEPULVEDA,DEVONSHIRE,"(34.2573, -118.4674)"
201810008,04/23/2020,04/23/2020,0915,18,Southeast,1862,997,TRAFFIC COLLISION,4025 3036 3004 3026 3029 3101,71,M,B,101,STREET,119TH                        ST,MAIN                         ST,"(33.9247, -118.2739)"
201509106,04/23/2020,04/23/2020,1950,15,N Hollywood,1511,997,TRAFFIC COLLISION,3004 3036 3028 3034 3101 4026,77,M,O,101,STREET,SHERMAN                      WY,ETHEL                        AV,"(34.2012, -118.4182)"
200808760,04/23/2020,04/23/2020,1620,08,West LA,0819,997,TRAFFIC COLLISION,3004 3025 3035 3036 3101 3401 3701 4008,36,M,O,101,STREET,WARNER                       AV,WILSHIRE                     BL,"(34.0643, -118.4322)"
201509098,04/23/2020,04/23/2020,1105,15,N Hollywood,1514,997,TRAFFIC COLLISION,3004 3037 3026 3101 4015 1300 0605 1501,39,F,W,101,STREET,VANOWEN                      ST,BEN                          AV,"(34.194, -118.3943)"
201409964,04/23/2020,04/23/2020,1420,14,Pacific,1485,997,TRAFFIC COLLISION,3401 3004 3026 3035 3036 3101 3701 4027,39,F,B,101,STREET,SEPULVEDA,WESTCHESTER,"(33.9546, -118.3962)"
201409959,04/23/2020,04/23/2020,0900,14,Pacific,1444,997,TRAFFIC COLLISION,3008 3025 3035 3037 3101 3401 3701 4027,42,M,A,101,STREET,LINCOLN                      BL,JEFFERSON                    WY,"(33.9876, -118.4489)"
200708541,04/23/2020,04/23/2020,0840,07,Wilshire,0735,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4027,31,M,W,101,STREET,WILSHIRE,RIDGELEY,"(34.0624, -118.3504)"
200508606,04/23/2020,04/23/2020,0830,05,Harbor,0514,997,TRAFFIC COLLISION,4025 3036 3008 3025 3101,51,M,H,101,STREET,WILMINGTON                   BL,PACIFIC COAST                HY,"(33.7905, -118.275)"
201211408,04/23/2020,04/23/2020,1140,12,77th Street,1251,997,TRAFFIC COLLISION,4025 3037 3004 3023 3029 3101,59,M,B,101,STREET,FLORENCE,CRENSHAW,"(33.9745, -118.3309)"
200508598,04/23/2020,04/23/2020,0350,05,Harbor,0531,997,TRAFFIC COLLISION,3036 3004 3026 3029 3101,33,M,W,101,STREET,ANAHEIM                      ST,PRESIDENT                    AV,"(33.786, -118.3043)"
201211409,04/23/2020,04/23/2020,1030,12,77th Street,1255,997,TRAFFIC COLLISION,4025 0101 3028 3030 3101 3037 3004,58,F,H,101,STREET,VERMONT,79TH                         ST,"(33.9678, -118.2918)"
200508628,04/23/2020,04/23/2020,1300,05,Harbor,0514,997,TRAFFIC COLLISION,4025 3037 3004 3025 3101,66,M,H,101,STREET,W  PACIFIC COAST                HY,S  FIGUEROA                     ST,"(33.7905, -118.2811)"
201211438,04/23/2020,04/23/2020,1630,12,77th Street,1266,997,TRAFFIC COLLISION,4025 3037 3003 3025 3101,,F,B,101,STREET,83RD                         ST,FIGUEROA                     ST,"(33.9642, -118.2827)"
201600638,04/25/2020,04/24/2020,2115,16,Foothill,1633,997,TRAFFIC COLLISION,3004 3036 3029 3026 3101 4016,56,F,H,101,STREET,OSBORNE                      ST,GLENOAKS                     BL,"(34.2657, -118.4017)"
201608410,04/24/2020,04/24/2020,0700,16,Foothill,1654,997,TRAFFIC COLLISION,3006 3037 3030 3602 3026 3034 3101 4026,28,M,H,101,STREET,BRADLEY                      AV,OSBORNE                      ST,"(34.257, -118.4057)"
202008926,04/24/2020,04/24/2020,1415,20,Olympic,2021,997,TRAFFIC COLLISION,3004 3025 3029 3035 3036 3101 3401 3701 4020,22,M,H,101,STREET,6TH                          ST,S  WILTON                       PL,"(34.0633, -118.314)"
201608411,04/24/2020,04/24/2020,0701,16,Foothill,1654,997,TRAFFIC COLLISION,3006 3037 3602 3034 3026 3101 4026,32,M,H,101,STREET,BRADLEY                      AV,WINGO                        ST,"(34.2562, -118.4049)"
201608425,04/24/2020,04/24/2020,1945,16,Foothill,1601,997,TRAFFIC COLLISION,3011 3037 3602 3026 3101 4026 3038,99,M,O,101,STREET,GLENOAKS,VAUGHN,"(34.2826, -118.4211)"
201509151,04/24/2020,04/24/2020,1145,15,N Hollywood,1566,997,TRAFFIC COLLISION,3037 3029 3025 3101 4026 3009,22,M,W,101,STREET,VINELAND                     AV,LANDALE                      ST,"(34.1513, -118.3703)"
202108597,04/24/2020,04/24/2020,1039,21,Topanga,2102,997,TRAFFIC COLLISION,3037 3004 3034 3028 3101 4021,50,M,W,101,STREET,COMMUNITY                    ST,FABLE                        AV,"(34.2216, -118.646)"
200408156,04/24/2020,04/24/2020,1510,04,Hollenbeck,0453,997,TRAFFIC COLLISION,0605 3401 3701 3004 3025 3101,22,M,H,101,STREET,STATE,BAILEY,"(34.0527, -118.2135)"
200209346,04/24/2020,04/24/2020,1530,02,Rampart,0212,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,39,M,W,101,STREET,VIRGIL                       AV,MIDDLEBURY                   ST,"(34.0798, -118.2868)"
201309869,04/24/2020,04/24/2020,1540,13,Newton,1391,997,TRAFFIC COLLISION,3101 3401 3701 0605 3030 3004 3036,25,F,B,101,STREET,FLORENCE                     AV,BROADWAY,"(33.9747, -118.2783)"
200408160,04/24/2020,04/24/2020,2011,04,Hollenbeck,0462,997,TRAFFIC COLLISION,0605 3101 3401 3701 3002 3006 3026 3034 3036,99,M,O,101,STREET,SAINT LOUIS,BOYLE,"(34.0386, -118.2201)"
201309870,04/24/2020,04/24/2020,1750,13,Newton,1317,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3026 3036,29,F,H,101,STREET,12TH                         ST,HOOPER                       AV,"(34.0277, -118.2423)"
202108609,04/24/2020,04/24/2020,0940,21,Topanga,2133,997,TRAFFIC COLLISION,3036 3004 3034 3025 3101 4021,50,M,W,101,STREET,FALLBROOK                    AV,SHERMAN                      WY,"(34.201, -118.6234)"
201310112,04/24/2020,04/24/2020,1610,13,Newton,1341,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3026 3036,53,M,A,101,STREET,JEFFERSON                    BL,GRAND                        AV,"(34.0209, -118.2775)"
201309878,04/24/2020,04/24/2020,1755,13,Newton,1383,997,TRAFFIC COLLISION,3101 3401 3701 3004 3025 0605,57,F,B,101,STREET,E  61ST                         ST,S  MAIN                         ST,"(33.9843, -118.2739)"
201309849,04/24/2020,04/24/2020,0930,13,Newton,1371,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3030 3036,32,M,H,101,STREET,54TH,BROADWAY,"(33.9933, -118.2783)"
201108686,04/24/2020,04/24/2020,0750,11,Northeast,1126,997,TRAFFIC COLLISION,0605 3101 3401 3701 3003 3025 3036,34,F,B,101,STREET,YORK                         BL,FIGUEROA                     ST,"(34.1232, -118.2003)"
200408138,04/24/2020,04/24/2020,0720,04,Hollenbeck,0437,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,57,M,W,101,STREET,VALLEY,SOTO,"(34.0645, -118.1967)"
200209335,04/24/2020,04/24/2020,1210,02,Rampart,0218,997,TRAFFIC COLLISION,0605 3101 3401 3701 3003 3026 3036,76,M,W,101,STREET,LAGUNA,ECHO PARK,"(34.0727, -118.2597)"
200209330,04/24/2020,04/24/2020,1305,02,Rampart,0279,997,TRAFFIC COLLISION,3004 0605 3101 3401 3701 3026 3036,26,M,H,101,STREET,OLYMPIC                      BL,VALENCIA                     ST,"(34.0484, -118.2724)"
200110949,04/25/2020,04/24/2020,1915,01,Central,0192,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3036,28,M,W,101,STREET,OLIVE,17TH,"(34.0345, -118.266)"
200110932,04/24/2020,04/24/2020,1340,01,Central,0105,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3025,55,M,H,101,STREET,HILL                         ST,BERNARD                      ST,"(34.0684, -118.2367)"
202108581,04/24/2020,04/24/2020,0730,21,Topanga,2133,997,TRAFFIC COLLISION,3037 4026 3101 3011 3026,41,M,O,101,STREET,SHERMAN                      WY,FALLBROOK                    AV,"(34.201, -118.6234)"
201708471,04/24/2020,04/24/2020,1545,17,Devonshire,1756,997,TRAFFIC COLLISION,4026 3004 3025 3036 3033 3035 3101,68,M,W,101,STREET,BALBOA                       BL,LASSEN                       ST,"(0.0, 0.0)"
201211474,04/24/2020,04/24/2020,0325,12,77th Street,1266,997,TRAFFIC COLLISION,4012 3037 3004 3026 3028 3101,30,M,B,101,STREET,FIGUEROA                     ST,80TH                         ST,"(33.9669, -118.2827)"
200908878,04/24/2020,04/24/2020,1610,09,Van Nuys,0901,997,TRAFFIC COLLISION,0605 3004 3036 3026 3101 4009,38,M,W,101,STREET,SEPULVEDA                    BL,WYANDOTTE                    ST,"(34.203, -118.4662)"
201008676,05/04/2020,04/24/2020,2100,10,West Valley,1039,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4026,28,M,H,101,STREET,HASKELL                      AV,VICTORY                      BL,"(34.1867, -118.4749)"
