Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A09004B_008,SE_A09004B_001,SE_A09004B_002,SE_A09004B_003,SE_A09004B_004,SE_A09004B_005,SE_A09004B_006,SE_A09004B_007,PCT_SE_A09004B_001,PCT_SE_A09004B_002,PCT_SE_A09004B_003,PCT_SE_A09004B_004,PCT_SE_A09004B_005,PCT_SE_A09004B_006,PCT_SE_A09004B_007,SE_A09003_001,SE_A10054B_001,SE_A10054B_002,SE_A10054B_003,SE_A10054B_004,SE_A10054B_005,SE_A10054B_006,SE_A10054B_007,PCT_SE_A10054B_002,PCT_SE_A10054B_003,PCT_SE_A10054B_004,PCT_SE_A10054B_005,PCT_SE_A10054B_006,PCT_SE_A10054B_007
"06037208903","14000US06037208903","Census Tract 2089.03","Census Tract 2089.03, Los Angeles County, California","ca","140","00","ACSSF","0004431",,,,,"06","037",,,,"208903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4212,68486.2,0.0615014432499301,4212,2001,245,45,183,0,1678,60,47.51,5.82,1.07,4.34,0,39.84,1.42,2232,815,556,259,1065,0,39,274,0,39,36.51,24.91,11.6,47.72,0,1.75,12.28,0,1.75,2210,2194,529,259,1057,263,47,39,99.28,23.94,11.72,47.83,11.9,2.13,1.76,38,1135,623,386,57,0,46,23,54.89,34.01,5.02,0,4.05,2.03
"06037208904","14000US06037208904","Census Tract 2089.04","Census Tract 2089.04, Los Angeles County, California","ca","140","00","ACSSF","0004432",,,,,"06","037",,,,"208904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4114,95046.7,0.0432839843273405,4114,1448,132,0,282,0,2228,24,35.2,3.21,0,6.85,0,54.16,0.58,2109,507,369,138,1187,0,154,125,47,89,24.04,17.5,6.54,56.28,0,7.3,5.93,2.23,4.22,2109,2109,369,138,1187,125,201,89,100,17.5,6.54,56.28,5.93,9.53,4.22,34,1277,744,372,124,37,0,0,58.26,29.13,9.71,2.9,0,0
"06037209102","14000US06037209102","Census Tract 2091.02","Census Tract 2091.02, Los Angeles County, California","ca","140","00","ACSSF","0004433",,,,,"06","037",,,,"209102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5734,48716.05,0.117702475841587,5734,2321,502,73,675,0,2057,106,40.48,8.75,1.27,11.77,0,35.87,1.85,2854,1000,931,69,1613,0,33,124,3,81,35.04,32.62,2.42,56.52,0,1.16,4.34,0.11,2.84,2854,2786,879,69,1605,116,36,81,97.62,30.8,2.42,56.24,4.06,1.26,2.84,40,2014,1096,598,308,12,0,0,54.42,29.69,15.29,0.6,0,0
"06037209103","14000US06037209103","Census Tract 2091.03","Census Tract 2091.03, Los Angeles County, California","ca","140","00","ACSSF","0004434",,,,,"06","037",,,,"209103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708,77439.63,0.0478824612314806,3708,1838,126,132,36,17,1545,14,49.57,3.4,3.56,0.97,0.46,41.67,0.38,1561,613,489,124,717,0,63,45,44,79,39.27,31.33,7.94,45.93,0,4.04,2.88,2.82,5.06,1561,1561,489,124,717,45,107,79,100,31.33,7.94,45.93,2.88,6.85,5.06,34,1058,472,374,172,33,0,7,44.61,35.35,16.26,3.12,0,0.66
"06037209104","14000US06037209104","Census Tract 2091.04","Census Tract 2091.04, Los Angeles County, California","ca","140","00","ACSSF","0004435",,,,,"06","037",,,,"209104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630,97367.97,0.0270109359580044,2630,1168,190,40,125,4,969,134,44.41,7.22,1.52,4.75,0.15,36.84,5.1,1138,590,447,143,388,0,10,124,0,26,51.85,39.28,12.57,34.09,0,0.88,10.9,0,2.28,1126,1126,447,143,388,124,10,14,100,39.7,12.7,34.46,11.01,0.89,1.24,41,966,378,443,139,6,0,0,39.13,45.86,14.39,0.62,0,0
"06037209200","14000US06037209200","Census Tract 2092","Census Tract 2092, Los Angeles County, California","ca","140","00","ACSSF","0004436",,,,,"06","037",,,,"209200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356,27436.74,0.158765214356206,4356,1459,335,0,1190,79,1074,219,33.49,7.69,0,27.32,1.81,24.66,5.03,2296,1233,1040,193,368,0,0,501,0,194,53.7,45.3,8.41,16.03,0,0,21.82,0,8.45,2296,2118,904,193,247,471,109,194,92.25,39.37,8.41,10.76,20.51,4.75,8.45,24,1916,323,1090,436,39,28,0,16.86,56.89,22.76,2.04,1.46,0
"06037209300","14000US06037209300","Census Tract 2093","Census Tract 2093, Los Angeles County, California","ca","140","00","ACSSF","0004437",,,,,"06","037",,,,"209300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4684,39604.67,0.118268887732298,4684,1797,273,40,578,0,1841,155,38.36,5.83,0.85,12.34,0,39.3,3.31,2527,1126,844,282,823,0,83,388,34,73,44.56,33.4,11.16,32.57,0,3.28,15.35,1.35,2.89,2525,2472,801,282,822,377,117,73,97.9,31.72,11.17,32.55,14.93,4.63,2.89,32,1903,712,840,315,27,0,9,37.41,44.14,16.55,1.42,0,0.47
"06037209401","14000US06037209401","Census Tract 2094.01","Census Tract 2094.01, Los Angeles County, California","ca","140","00","ACSSF","0004438",,,,,"06","037",,,,"209401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4428,53177.47,0.0832683394672099,4428,1798,394,124,519,6,1466,121,40.61,8.9,2.8,11.72,0.14,33.11,2.73,1841,1090,842,248,644,25,46,0,0,36,59.21,45.74,13.47,34.98,1.36,2.5,0,0,1.96,1841,1841,842,248,635,0,80,36,100,45.74,13.47,34.49,0,4.35,1.96,34,1522,693,589,194,30,16,0,45.53,38.7,12.75,1.97,1.05,0
"06037209402","14000US06037209402","Census Tract 2094.02","Census Tract 2094.02, Los Angeles County, California","ca","140","00","ACSSF","0004439",,,,,"06","037",,,,"209402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3945,74999.1,0.0526006298098678,3945,1467,125,76,53,0,2224,0,37.19,3.17,1.93,1.34,0,56.38,0,2282,387,176,211,1655,0,25,116,30,69,16.96,7.71,9.25,72.52,0,1.1,5.08,1.31,3.02,2282,2265,167,211,1655,108,55,69,99.26,7.32,9.25,72.52,4.73,2.41,3.02,43,1171,820,345,6,0,0,0,70.03,29.46,0.51,0,0,0
"06037209403","14000US06037209403","Census Tract 2094.03","Census Tract 2094.03, Los Angeles County, California","ca","140","00","ACSSF","0004440",,,,,"06","037",,,,"209403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844,72040.42,0.0533589344815497,3844,1629,203,91,749,4,1168,0,42.38,5.28,2.37,19.48,0.1,30.39,0,1743,699,593,106,861,8,46,88,15,26,40.1,34.02,6.08,49.4,0.46,2.64,5.05,0.86,1.49,1734,1734,593,106,861,88,69,17,100,34.2,6.11,49.65,5.07,3.98,0.98,38,1357,767,461,105,24,0,0,56.52,33.97,7.74,1.77,0,0
"06037209510","14000US06037209510","Census Tract 2095.10","Census Tract 2095.10, Los Angeles County, California","ca","140","00","ACSSF","0004441",,,,,"06","037",,,,"209510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3004,42635.65,0.0704574693010161,3004,990,90,53,748,0,957,166,32.96,3,1.76,24.9,0,31.86,5.53,1410,720,513,207,450,0,34,69,37,100,51.06,36.38,14.68,31.91,0,2.41,4.89,2.62,7.09,1410,1362,497,207,432,69,76,81,96.6,35.25,14.68,30.64,4.89,5.39,5.74,35,989,346,466,151,17,5,4,34.98,47.12,15.27,1.72,0.51,0.4
"06037209520","14000US06037209520","Census Tract 2095.20","Census Tract 2095.20, Los Angeles County, California","ca","140","00","ACSSF","0004442",,,,,"06","037",,,,"209520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2821,31605.58,0.0892563980991418,2821,1162,56,11,246,0,1322,24,41.19,1.99,0.39,8.72,0,46.86,0.85,1403,675,570,105,613,0,39,56,5,15,48.11,40.63,7.48,43.69,0,2.78,3.99,0.36,1.07,1399,1345,530,94,609,54,44,14,96.14,37.88,6.72,43.53,3.86,3.15,1,33,936,350,442,126,18,0,0,37.39,47.22,13.46,1.92,0,0
"06037209810","14000US06037209810","Census Tract 2098.10","Census Tract 2098.10, Los Angeles County, California","ca","140","00","ACSSF","0004443",,,,,"06","037",,,,"209810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668,46119.83,0.0578493027766924,2668,1025,137,0,348,0,1061,97,38.42,5.13,0,13.04,0,39.77,3.64,1122,492,351,141,347,0,55,129,14,85,43.85,31.28,12.57,30.93,0,4.9,11.5,1.25,7.58,1085,1046,347,106,347,110,69,67,96.41,31.98,9.77,31.98,10.14,6.36,6.18,36,702,318,314,55,9,0,6,45.3,44.73,7.83,1.28,0,0.85
"06037209820","14000US06037209820","Census Tract 2098.20","Census Tract 2098.20, Los Angeles County, California","ca","140","00","ACSSF","0004444",,,,,"06","037",,,,"209820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262,47170.36,0.0691536022560722,3262,1341,44,107,261,13,1484,12,41.11,1.35,3.28,8,0.4,45.49,0.37,1363,593,465,128,522,0,31,103,44,70,43.51,34.12,9.39,38.3,0,2.27,7.56,3.23,5.14,1360,1101,355,56,495,81,61,53,80.96,26.1,4.12,36.4,5.96,4.49,3.9,41,728,308,263,130,22,5,0,42.31,36.13,17.86,3.02,0.69,0
"06037210010","14000US06037210010","Census Tract 2100.10","Census Tract 2100.10, Los Angeles County, California","ca","140","00","ACSSF","0004445",,,,,"06","037",,,,"210010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712,23507.64,0.157906137016851,3712,536,80,24,470,10,2493,99,14.44,2.16,0.65,12.66,0.27,67.16,2.67,1952,993,714,279,663,0,13,182,22,79,50.87,36.58,14.29,33.97,0,0.67,9.32,1.13,4.05,1948,1671,616,145,652,171,35,52,85.78,31.62,7.44,33.47,8.78,1.8,2.67,35,1116,457,473,139,38,0,9,40.95,42.38,12.46,3.41,0,0.81
"06037211000","14000US06037211000","Census Tract 2110","Census Tract 2110, Los Angeles County, California","ca","140","00","ACSSF","0004446",,,,,"06","037",,,,"211000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5055,4927.952,1.02578120053066,5055,3242,112,2,928,0,313,458,64.13,2.22,0.04,18.36,0,6.19,9.06,2703,2231,2045,186,62,13,25,91,22,259,82.54,75.66,6.88,2.29,0.48,0.92,3.37,0.81,9.58,2695,949,695,9,0,74,20,151,35.21,25.79,0.33,0,2.75,0.74,5.6,26,617,39,356,170,41,11,0,6.32,57.7,27.55,6.65,1.78,0
"06037211120","14000US06037211120","Census Tract 2111.20","Census Tract 2111.20, Los Angeles County, California","ca","140","00","ACSSF","0004447",,,,,"06","037",,,,"211120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5738,26206.94,0.218949663087242,5738,724,268,169,3299,142,1114,22,12.62,4.67,2.95,57.49,2.47,19.41,0.38,3073,2422,1947,475,371,0,14,204,0,62,78.82,63.36,15.46,12.07,0,0.46,6.64,0,2.02,3060,2814,1741,475,353,155,30,60,91.96,56.9,15.52,11.54,5.07,0.98,1.96,32,2284,248,1326,592,104,14,0,10.86,58.06,25.92,4.55,0.61,0
"06037211121","14000US06037211121","Census Tract 2111.21","Census Tract 2111.21, Los Angeles County, California","ca","140","00","ACSSF","0004448",,,,,"06","037",,,,"211121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186,26466.38,0.082595363376201,2186,710,148,0,755,31,440,102,32.48,6.77,0,34.54,1.42,20.13,4.67,1171,990,884,106,84,10,0,20,0,67,84.54,75.49,9.05,7.17,0.85,0,1.71,0,5.72,1171,1135,848,106,80,20,14,67,96.93,72.42,9.05,6.83,1.71,1.2,5.72,29,786,82,392,272,21,19,0,10.43,49.87,34.61,2.67,2.42,0
"06037211122","14000US06037211122","Census Tract 2111.22","Census Tract 2111.22, Los Angeles County, California","ca","140","00","ACSSF","0004449",,,,,"06","037",,,,"211122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3224,22842.44,0.141140808374402,3224,1126,193,16,1047,0,721,121,34.93,5.99,0.5,32.48,0,22.36,3.75,1742,1329,1246,83,267,0,0,37,3,106,76.29,71.53,4.76,15.33,0,0,2.12,0.17,6.08,1724,1693,1216,83,254,34,0,106,98.2,70.53,4.81,14.73,1.97,0,6.15,34,1206,209,679,270,48,0,0,17.33,56.3,22.39,3.98,0,0
"06037211201","14000US06037211201","Census Tract 2112.01","Census Tract 2112.01, Los Angeles County, California","ca","140","00","ACSSF","0004450",,,,,"06","037",,,,"211201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547,47332.62,0.0538106740262889,2547,1006,109,8,358,55,980,31,39.5,4.28,0.31,14.06,2.16,38.48,1.22,1486,1009,910,99,434,0,4,22,6,11,67.9,61.24,6.66,29.21,0,0.27,1.48,0.4,0.74,1483,1407,834,96,434,22,10,11,94.88,56.24,6.47,29.27,1.48,0.67,0.74,32,807,173,382,228,18,6,0,21.44,47.34,28.25,2.23,0.74,0
"06037211202","14000US06037211202","Census Tract 2112.02","Census Tract 2112.02, Los Angeles County, California","ca","140","00","ACSSF","0004451",,,,,"06","037",,,,"211202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,35416.12,0.0691775405909217,2450,1077,78,0,549,0,650,96,43.96,3.18,0,22.41,0,26.53,3.92,1365,774,673,101,460,0,11,42,0,78,56.7,49.3,7.4,33.7,0,0.81,3.08,0,5.71,1365,1245,590,86,418,42,31,78,91.21,43.22,6.3,30.62,3.08,2.27,5.71,32,847,277,412,136,17,5,0,32.7,48.64,16.06,2.01,0.59,0
"06037211310","14000US06037211310","Census Tract 2113.10","Census Tract 2113.10, Los Angeles County, California","ca","140","00","ACSSF","0004452",,,,,"06","037",,,,"211310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3946,70998.01,0.0555790219877467,3946,1457,123,0,471,24,1810,61,36.92,3.12,0,11.94,0.61,45.87,1.55,2084,1246,1119,127,635,0,0,60,17,126,59.79,53.69,6.09,30.47,0,0,2.88,0.82,6.05,2079,2010,1094,127,635,16,17,121,96.68,52.62,6.11,30.54,0.77,0.82,5.82,37,1149,308,597,226,18,0,0,26.81,51.96,19.67,1.57,0,0
"06037211320","14000US06037211320","Census Tract 2113.20","Census Tract 2113.20, Los Angeles County, California","ca","140","00","ACSSF","0004453",,,,,"06","037",,,,"211320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195,44424.34,0.0719200243398811,3195,1202,287,0,682,0,1008,16,37.62,8.98,0,21.35,0,31.55,0.5,1583,880,770,110,470,0,10,70,0,153,55.59,48.64,6.95,29.69,0,0.63,4.42,0,9.67,1574,1455,668,110,470,70,10,127,92.44,42.44,6.99,29.86,4.45,0.64,8.07,38,1188,582,408,166,32,0,0,48.99,34.34,13.97,2.69,0,0
"06037211410","14000US06037211410","Census Tract 2114.10","Census Tract 2114.10, Los Angeles County, California","ca","140","00","ACSSF","0004454",,,,,"06","037",,,,"211410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805,26828.3,0.104553766272276,2805,796,41,23,1436,0,445,64,28.38,1.46,0.82,51.19,0,15.86,2.28,1523,1175,976,199,172,0,0,72,9,95,77.15,64.08,13.07,11.29,0,0,4.73,0.59,6.24,1523,1374,851,175,172,72,9,95,90.22,55.88,11.49,11.29,4.73,0.59,6.24,27,1099,218,679,148,41,13,0,19.84,61.78,13.47,3.73,1.18,0
"06037211420","14000US06037211420","Census Tract 2114.20","Census Tract 2114.20, Los Angeles County, California","ca","140","00","ACSSF","0004455",,,,,"06","037",,,,"211420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3452,23461.63,0.147133886334609,3452,1197,313,0,1173,0,687,82,34.68,9.07,0,33.98,0,19.9,2.38,2049,1487,1436,51,451,0,0,13,0,98,72.57,70.08,2.49,22.01,0,0,0.63,0,4.78,2039,1652,1089,27,442,6,0,88,81.02,53.41,1.32,21.68,0.29,0,4.32,34,1076,288,490,262,24,12,0,26.77,45.54,24.35,2.23,1.12,0
"06037211500","14000US06037211500","Census Tract 2115","Census Tract 2115, Los Angeles County, California","ca","140","00","ACSSF","0004456",,,,,"06","037",,,,"211500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4049,11536.23,0.350981162847087,4049,1508,140,0,1614,0,551,236,37.24,3.46,0,39.86,0,13.61,5.83,2207,1636,1545,91,290,0,0,4,9,268,74.13,70,4.12,13.14,0,0,0.18,0.41,12.14,2207,1414,935,11,245,4,18,201,64.07,42.37,0.5,11.1,0.18,0.82,9.11,30,1107,165,562,350,24,6,0,14.91,50.77,31.62,2.17,0.54,0
"06037211701","14000US06037211701","Census Tract 2117.01","Census Tract 2117.01, Los Angeles County, California","ca","140","00","ACSSF","0004457",,,,,"06","037",,,,"211701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744,10908.26,0.251552516845638,2744,782,186,0,1620,0,62,94,28.5,6.78,0,59.04,0,2.26,3.43,1440,1208,1110,98,30,0,18,6,14,164,83.89,77.08,6.81,2.08,0,1.25,0.42,0.97,11.39,1439,1226,982,77,30,6,11,120,85.2,68.24,5.35,2.08,0.42,0.76,8.34,29,879,93,361,382,43,0,0,10.58,41.07,43.46,4.89,0,0
"06037211703","14000US06037211703","Census Tract 2117.03","Census Tract 2117.03, Los Angeles County, California","ca","140","00","ACSSF","0004458",,,,,"06","037",,,,"211703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4490,63163.92,0.0710848853353761,4490,1631,325,0,1625,0,808,101,36.33,7.24,0,36.19,0,18,2.25,2854,2045,1956,89,498,0,62,181,0,68,71.65,68.54,3.12,17.45,0,2.17,6.34,0,2.38,2848,2665,1797,89,470,181,85,43,93.57,63.1,3.12,16.5,6.36,2.98,1.51,31,1861,378,943,471,57,5,7,20.31,50.67,25.31,3.06,0.27,0.38
"06037211704","14000US06037211704","Census Tract 2117.04","Census Tract 2117.04, Los Angeles County, California","ca","140","00","ACSSF","0004459",,,,,"06","037",,,,"211704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2943,41214.06,0.0714076667536684,2943,705,305,0,1485,0,323,125,23.96,10.36,0,50.46,0,10.98,4.25,1766,1458,1403,55,148,9,0,31,23,97,82.56,79.45,3.11,8.38,0.51,0,1.76,1.3,5.49,1765,1546,1211,55,139,30,32,79,87.59,68.61,3.12,7.88,1.7,1.81,4.48,30,1399,335,673,358,20,0,13,23.95,48.11,25.59,1.43,0,0.93
"06037211802","14000US06037211802","Census Tract 2118.02","Census Tract 2118.02, Los Angeles County, California","ca","140","00","ACSSF","0004460",,,,,"06","037",,,,"211802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4463,35521.05,0.125643825376797,4463,1006,257,25,1907,282,922,64,22.54,5.76,0.56,42.73,6.32,20.66,1.43,2476,1713,1523,190,464,0,18,154,0,127,69.18,61.51,7.67,18.74,0,0.73,6.22,0,5.13,2475,2295,1434,127,458,154,18,104,92.73,57.94,5.13,18.51,6.22,0.73,4.2,29,1853,331,1140,339,43,0,0,17.86,61.52,18.29,2.32,0,0
"06037211803","14000US06037211803","Census Tract 2118.03","Census Tract 2118.03, Los Angeles County, California","ca","140","00","ACSSF","0004461",,,,,"06","037",,,,"211803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3403,63168.18,0.0538720642721125,3403,527,68,0,2407,26,283,92,15.49,2,0,70.73,0.76,8.32,2.7,2057,1718,1499,219,234,0,9,35,0,61,83.52,72.87,10.65,11.38,0,0.44,1.7,0,2.97,2057,1928,1402,219,212,35,9,51,93.73,68.16,10.65,10.31,1.7,0.44,2.48,27,1348,132,717,479,20,0,0,9.79,53.19,35.53,1.48,0,0
"06037211804","14000US06037211804","Census Tract 2118.04","Census Tract 2118.04, Los Angeles County, California","ca","140","00","ACSSF","0004462",,,,,"06","037",,,,"211804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3212,44736.13,0.071798788256934,3212,505,46,69,2305,0,120,167,15.72,1.43,2.15,71.76,0,3.74,5.2,1313,914,830,84,295,0,19,50,0,35,69.61,63.21,6.4,22.47,0,1.45,3.81,0,2.67,1313,1232,781,76,271,50,19,35,93.83,59.48,5.79,20.64,3.81,1.45,2.67,28,1200,171,727,238,64,0,0,14.25,60.58,19.83,5.33,0,0
"06037211910","14000US06037211910","Census Tract 2119.10","Census Tract 2119.10, Los Angeles County, California","ca","140","00","ACSSF","0004463",,,,,"06","037",,,,"211910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4403,82656,0.0532689726747769,4403,1951,191,34,1265,0,877,85,44.31,4.34,0.77,28.73,0,19.92,1.93,2513,1545,1485,60,634,0,0,165,11,158,61.48,59.09,2.39,25.23,0,0,6.57,0.44,6.29,2506,2385,1391,60,619,165,11,139,95.17,55.51,2.39,24.7,6.58,0.44,5.55,34,1619,350,890,349,30,0,0,21.62,54.97,21.56,1.85,0,0
"06037211921","14000US06037211921","Census Tract 2119.21","Census Tract 2119.21, Los Angeles County, California","ca","140","00","ACSSF","0004464",,,,,"06","037",,,,"211921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519,70406.09,0.0357781580455199,2519,654,172,10,805,0,587,291,25.96,6.83,0.4,31.96,0,23.3,11.55,1291,777,739,38,306,0,22,51,26,109,60.19,57.24,2.94,23.7,0,1.7,3.95,2.01,8.44,1291,1286,734,38,306,51,48,109,99.61,56.86,2.94,23.7,3.95,3.72,8.44,31,1023,342,338,319,24,0,0,33.43,33.04,31.18,2.35,0,0
"06037211922","14000US06037211922","Census Tract 2119.22","Census Tract 2119.22, Los Angeles County, California","ca","140","00","ACSSF","0004465",,,,,"06","037",,,,"211922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3522,98198.34,0.0358661893414178,3522,1096,161,33,1404,0,788,40,31.12,4.57,0.94,39.86,0,22.37,1.14,1935,1156,1065,91,578,0,56,78,18,49,59.74,55.04,4.7,29.87,0,2.89,4.03,0.93,2.53,1935,1911,1057,83,560,78,92,41,98.76,54.63,4.29,28.94,4.03,4.75,2.12,34,1302,345,581,345,31,0,0,26.5,44.62,26.5,2.38,0,0
"06037212101","14000US06037212101","Census Tract 2121.01","Census Tract 2121.01, Los Angeles County, California","ca","140","00","ACSSF","0004466",,,,,"06","037",,,,"212101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3165,44123.76,0.0717300620697856,3165,788,571,10,1386,0,234,176,24.9,18.04,0.32,43.79,0,7.39,5.56,1881,1309,1208,101,332,22,24,114,0,80,69.59,64.22,5.37,17.65,1.17,1.28,6.06,0,4.25,1881,1737,1107,85,305,114,46,80,92.34,58.85,4.52,16.21,6.06,2.45,4.25,30,1322,319,668,270,51,0,14,24.13,50.53,20.42,3.86,0,1.06
"06037212102","14000US06037212102","Census Tract 2121.02","Census Tract 2121.02, Los Angeles County, California","ca","140","00","ACSSF","0004467",,,,,"06","037",,,,"212102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,42981.54,0.0535346109711705,2301,451,369,37,1037,43,338,26,19.6,16.04,1.61,45.07,1.87,14.69,1.13,1126,728,673,55,234,0,20,49,45,50,64.65,59.77,4.88,20.78,0,1.78,4.35,4,4.44,1126,1126,673,55,213,49,86,50,100,59.77,4.88,18.92,4.35,7.64,4.44,31,1150,412,511,193,20,6,8,35.83,44.43,16.78,1.74,0.52,0.7
"06037212202","14000US06037212202","Census Tract 2122.02","Census Tract 2122.02, Los Angeles County, California","ca","140","00","ACSSF","0004468",,,,,"06","037",,,,"212202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3484,43702.71,0.0797204465812197,3484,923,112,0,669,0,1780,0,26.49,3.21,0,19.2,0,51.09,0,1891,1321,1137,184,429,9,36,43,0,53,69.86,60.13,9.73,22.69,0.48,1.9,2.27,0,2.8,1884,1854,1107,184,419,43,48,53,98.41,58.76,9.77,22.24,2.28,2.55,2.81,34,1197,216,709,184,69,0,19,18.05,59.23,15.37,5.76,0,1.59
"06037212203","14000US06037212203","Census Tract 2122.03","Census Tract 2122.03, Los Angeles County, California","ca","140","00","ACSSF","0004469",,,,,"06","037",,,,"212203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978,72547.73,0.0410488388363189,2978,697,129,0,740,25,1315,72,23.4,4.33,0,24.85,0.84,44.16,2.42,1561,681,529,152,787,0,22,22,0,49,43.63,33.89,9.74,50.42,0,1.41,1.41,0,3.14,1561,1561,529,152,787,22,22,49,100,33.89,9.74,50.42,1.41,1.41,3.14,38,1473,684,654,135,0,0,0,46.44,44.4,9.16,0,0,0
"06037212204","14000US06037212204","Census Tract 2122.04","Census Tract 2122.04, Los Angeles County, California","ca","140","00","ACSSF","0004470",,,,,"06","037",,,,"212204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3383,41100.12,0.0823111921754078,3383,970,274,13,608,0,1475,43,28.67,8.1,0.38,17.97,0,43.6,1.27,1641,767,643,124,720,0,0,77,0,77,46.74,39.18,7.56,43.88,0,0,4.69,0,4.69,1641,1576,615,116,659,77,32,77,96.04,37.48,7.07,40.16,4.69,1.95,4.69,38,1230,428,569,226,7,0,0,34.8,46.26,18.37,0.57,0,0
