,Date_Occurred,Time_Occurred,Area_ID,Area_Name,MO_Codes,Victim_Age,Victim_Sex,Victim_Descent,Address,Cross_Street,Location,Latitude,Longitude,geometry
3366,2020-05-29,1825,18,Southeast,0605 3036 3004 3025 3101,99.0,Female,"Hispanic, Latin, Mexican",IMPERIAL,HOOVER,"(33.931, -118.287)",33.931,-118.287,POINT (-118.287 33.931)
3367,2020-05-29,330,15,N Hollywood,3004 3030 3028 4015 3602 3037,55.0,Male,"Hispanic, Latin, Mexican",VANOWEN                      ST,CLYBOURN                     AV,"(34.194, -118.3637)",34.194,-118.3637,POINT (-118.3637 34.194)
3368,2020-05-29,2250,14,Pacific,3003 3025 3035 3036 3101 3401 3701 4027 2004,22.0,Male,"Hispanic, Latin, Mexican",SEPULVEDA,MANCHESTER,"(33.9599, -118.3962)",33.9599,-118.3962,POINT (-118.3962 33.9599)
3369,2020-05-29,805,10,West Valley,3004 3037 3026 3101 4026,35.0,Male,"Hispanic, Latin, Mexican",WILBUR                       AV,ARCHWOOD                     ST,"(34.1921, -118.5448)",34.1921,-118.5448,POINT (-118.5448 34.1921)
3370,2020-05-29,1020,10,West Valley,3003 3037 3025 3101 4026,74.0,Female,"Hispanic, Latin, Mexican",VANOWEN                      ST,WOODMAN                      AV,"(34.1903, -118.48)",34.1903,-118.48,POINT (-118.48 34.1903)
3371,2020-05-29,1520,9,Van Nuys,3004 3036 3030 3028 3101 4009,43.0,Male,"Hispanic, Latin, Mexican",SEPULVEDA,COVELLO,"(34.2076, -118.4662)",34.2076,-118.4662,POINT (-118.4662 34.2076)
3372,2020-05-29,715,8,West LA,3004 3025 3035 3036 3101 3401 3701 4027,35.0,Male,White,SANTA MONICA                 BL,COTNER                       AV,"(34.0534, -118.4852)",34.0534,-118.4852,POINT (-118.4852 34.0534)
3373,2020-05-29,1200,7,Wilshire,3004 3026 3035 3036 3101 3401 3701 4027,54.0,Male,White,FAIRFAX,GENESEE,"(34.0371, -118.3687)",34.0371,-118.3687,POINT (-118.3687 34.0371)
3374,2020-05-29,1420,6,Hollywood,3004 3028 3030 3035 3036 3101 3401 3701 4027,35.0,Male,"Hispanic, Latin, Mexican",101 FWY,CAHUENGA                     BL,"(34.1129, -118.328)",34.1129,-118.328,POINT (-118.328 34.1129)
3375,2020-05-29,1420,6,Hollywood,3008 3025 3035 3036 3101 3401 3701 4027,47.0,Male,"Hispanic, Latin, Mexican",SANTA MONICA                 BL,VINE                         ST,"(34.0908, -118.3266)",34.0908,-118.3266,POINT (-118.3266 34.0908)
3376,2020-05-29,605,3,Southwest,3036 3004 3026 3029 3101,38.0,Female,Black,CRENSHAW                     BL,W  MARTIN LUTHER KING JR        BL,"(34.011, -118.3351)",34.011,-118.3351,POINT (-118.3351 34.011)
3377,2020-05-29,45,3,Southwest,3036 3004 3024 3101,25.0,Male,"Hispanic, Latin, Mexican",JEFFERSON,BUDLONG,"(34.0255, -118.2959)",34.0255,-118.2959,POINT (-118.2959 34.0255)
3378,2020-05-29,1430,12,77th Street,4025 3036 3004 3028 3602 3101,22.0,Female,Black,AVALON,81ST,"(33.9656, -118.2651)",33.9656,-118.2651,POINT (-118.2651 33.9656)
3379,2020-05-29,2015,21,Topanga,3004 3026 3029 3037 3101 4026,17.0,Female,White,CORBIN                       AV,TOPHAM                       ST,"(34.184, -118.5622)",34.184,-118.5622,POINT (-118.5622 34.184)
3380,2020-05-29,1430,3,Southwest,4025 3036 3004 3028 3030,32.0,Female,Black,LA BREA                      BL,OBAMA                        BL,"(34.023, -118.351)",34.023,-118.351,POINT (-118.351 34.023)
3381,2020-05-29,745,13,Newton,0605 3101 3401 3701 3004 3030,57.0,Male,"Hispanic, Latin, Mexican",41ST                         ST,AVALON                       BL,"(34.0092, -118.2612)",34.0092,-118.2612,POINT (-118.2612 34.0092)
3382,2020-05-29,1550,13,Newton,1300 0605 3101 3401 3701 3004 3026 3036,47.0,Male,Black,HILL                         ST,MARTIN LUTHER KING JR        BL,"(34.0111, -118.28)",34.0111,-118.28,POINT (-118.28 34.0111)
3383,2020-05-29,915,17,Devonshire,3004 3028 3030 3037 3101 4026,27.0,Female,White,NORDHOFF                     ST,GLORIA                       AV,"(34.2356, -118.4807)",34.2356,-118.4807,POINT (-118.4807 34.2356)
3384,2020-05-29,2000,15,N Hollywood,3004 3037 3026 3101 4026,37.0,Male,White,MAGNOLIA                     BL,WILKINSON                    AV,"(34.1649, -118.4041)",34.1649,-118.4041,POINT (-118.4041 34.1649)
3385,2020-05-29,625,15,N Hollywood,3004 3037 3026 3101 4026,58.0,Male,Other Asian,VENTURA                      BL,RIVERTON                     AV,"(34.1394, -118.3675)",34.1394,-118.3675,POINT (-118.3675 34.1394)
3386,2020-05-30,125,12,77th Street,3026 3029 3036 3004 3101,34.0,Female,Black,MANCHESTER                   AV,NORMANDIE                    AV,"(33.96, -118.3003)",33.96,-118.3003,POINT (-118.3003 33.96)
3387,2020-05-30,1230,2,Rampart,0605 3101 3401 3701 3004 3029 3026,38.0,Male,White,SUNSET,MOHAWK,"(34.0775, -118.2654)",34.0775,-118.2654,POINT (-118.2654 34.0775)
3388,2020-05-30,850,17,Devonshire,3029 3004 3027 3602 3038 3036 3101 4026,59.0,Male,"Hispanic, Latin, Mexican",ROSCOE                       BL,VANALDEN                     AV,"(34.2206, -118.5492)",34.2206,-118.5492,POINT (-118.5492 34.2206)
3389,2020-05-30,1215,5,Harbor,4025 3037 3003 3029 3101 3024,59.0,Female,"Hispanic, Latin, Mexican",19TH                         ST,PACIFIC                      AV,"(33.727, -118.288)",33.727,-118.288,POINT (-118.288 33.727)
3390,2020-05-30,1530,3,Southwest,3037 3004 3028 3101,19.0,Male,Black,OBAMA                        BL,CHESAPEAKE                   AV,"(34.0215, -118.3452)",34.0215,-118.3452,POINT (-118.3452 34.0215)
3391,2020-05-30,1900,7,Wilshire,3004 3028 3030 3035 3036 3101 3401 3701 4027,29.0,Female,"Hispanic, Latin, Mexican",SAN VICENTE                  BL,LA CIENEGA                   BL,"(34.0713, -118.3764)",34.0713,-118.3764,POINT (-118.3764 34.0713)
3392,2020-05-30,1405,17,Devonshire,3037 3004 3029 3026 3101 4017,53.0,Male,White,DEVONSHIRE                   ST,WOODLEY                      AV,"(34.2574, -118.4848)",34.2574,-118.4848,POINT (-118.4848 34.2574)
3393,2020-05-30,1310,10,West Valley,3003 3037 3029 3101 4010 3026,41.0,Male,White,BOTHWELL                     RD,HAMLIN                       ST,"(34.1889, -118.5611)",34.1889,-118.5611,POINT (-118.5611 34.1889)
3394,2020-05-30,1600,10,West Valley,3004 3037 3024 3101 4010,58.0,Female,,VANOWEN                      ST,AURA                         AV,"(34.1939, -118.5546)",34.1939,-118.5546,POINT (-118.5546 34.1939)
3395,2020-05-30,1215,19,Mission,3004 3036 3030 3101 4019 3028,63.0,Female,White,GLENOAKS                     BL,POLK                         ST,"(34.3076, -118.4497)",34.3076,-118.4497,POINT (-118.4497 34.3076)
3396,2020-05-30,1330,21,Topanga,3004 3037 3028 3101 4021,33.0,Male,"Hispanic, Latin, Mexican",TOPANGA CANYON               BL,BASSETT                      ST,"(34.1956, -118.6059)",34.1956,-118.6059,POINT (-118.6059 34.1956)
3397,2020-05-30,1815,19,Mission,3004 3036 3602 3026 3101 4019,40.0,Female,"Hispanic, Latin, Mexican",HUNNEWELL                    AV,ALEXANDER                    ST,"(34.3018, -118.4202)",34.3018,-118.4202,POINT (-118.4202 34.3018)
3398,2020-05-30,1244,17,Devonshire,3004 3026 3037 3029 3101 4026,53.0,Female,Black,NORDHOFF                     ST,WILBUR                       AV,"(34.2355, -118.5448)",34.2355,-118.5448,POINT (-118.5448 34.2355)
3399,2020-05-30,1345,14,Pacific,3004 3026 3035 3037 3101 3401 3701 4014,20.0,Female,Black,SEPULVEDA                    BL,WESTCHESTER                  BL,"(33.9546, -118.3962)",33.9546,-118.3962,POINT (-118.3962 33.9546)
3400,2020-05-30,1115,10,West Valley,3004 3036 3025 3101 4010,64.0,Male,White,LINDLEY                      AV,KILLION                      AV,"(34.1708, -118.5273)",34.1708,-118.5273,POINT (-118.5273 34.1708)
3401,2020-05-30,1930,10,West Valley,3004 3036 3026 3101 4010,20.0,Male,"Hispanic, Latin, Mexican",SATICOY                      ST,BECKFORD                     AV,"(34.2084, -118.5514)",34.2084,-118.5514,POINT (-118.5514 34.2084)
3402,2020-05-30,2358,13,Newton,0605 3101 3401 3701 3004 3036 3030,19.0,Male,Black,SAN PEDRO                    ST,43RD                         ST,"(34.0037, -118.2609)",34.0037,-118.2609,POINT (-118.2609 34.0037)
3403,2020-05-30,1310,16,Foothill,3003 3037 3025 3101 4026,28.0,Male,White,FOOTHILL                     BL,TUJUNGA CANYON               PL,"(34.2449, -118.2733)",34.2449,-118.2733,POINT (-118.2733 34.2449)
3404,2020-05-30,1235,20,Olympic,3004 3025 3035 3036 3101 3401 3701 4027,35.0,Female,"Hispanic, Latin, Mexican",15TH                         ST,WESTERN                      AV,"(34.0454, -118.309)",34.0454,-118.309,POINT (-118.309 34.0454)
3405,2020-05-30,1240,20,Olympic,3004 3028 3030 3035 3036 3101 3401 3701 4027,62.0,Female,Other,KINGSLEY,WILSHIRE,"(34.0617, -118.3029)",34.0617,-118.3029,POINT (-118.3029 34.0617)
3406,2020-05-30,1400,18,Southeast,0605 3037 3101 3004 3028,59.0,Female,Black,CENTURY,FIGUEROA,"(33.9456, -118.2826)",33.9456,-118.2826,POINT (-118.2826 33.9456)
3407,2020-05-30,1825,11,Northeast,0605 3101 3401 3701 3004 3026,37.0,Male,Black,GLENDALE,BRANDEN,"(34.0879, -118.2595)",34.0879,-118.2595,POINT (-118.2595 34.0879)
3408,2020-05-30,1550,8,West LA,3004 3025 3035 3036 3101 3401 3701 4027,35.0,Male,Black,SAN VICENTE                  BL,BURLINGAME                   AV,"(34.0494, -118.4873)",34.0494,-118.4873,POINT (-118.4873 34.0494)
3409,2020-05-30,1530,8,West LA,3004 3026 3035 3036 3101 3401 3701 4027,42.0,Female,White,SANTA MONICA                 BL,CENTINELA                    AV,"(34.0386, -118.4677)",34.0386,-118.4677,POINT (-118.4677 34.0386)
3410,2020-05-30,2150,7,Wilshire,3004 3026 3035 3037 3101 3401 3701 4007,46.0,Female,Black,VENICE                       BL,COCHRAN,"(34.0445, -118.3553)",34.0445,-118.3553,POINT (-118.3553 34.0445)
3411,2020-05-30,1030,7,Wilshire,3004 3026 3035 3036 3101 3401 3701 4027,27.0,Male,Black,LA BREA,SAN VICENTE,"(34.0501, -118.3442)",34.0501,-118.3442,POINT (-118.3442 34.0501)
3412,2020-05-30,955,7,Wilshire,3004 3025 3035 3036 3101 3401 3701 4027,51.0,Male,"Hispanic, Latin, Mexican",ORANGE                       DR,6TH                          ST,"(34.0649, -118.3419)",34.0649,-118.3419,POINT (-118.3419 34.0649)
3413,2020-05-30,805,6,Hollywood,3025 3008 3035 3037 3101 3401 3701 4027,32.0,Male,White,FERN DELL                    DR,RED OAK                      DR,"(34.1127, -118.3075)",34.1127,-118.3075,POINT (-118.3075 34.1127)
3414,2020-05-30,1830,5,Harbor,3004 3037 3028 3101,55.0,Female,"Hispanic, Latin, Mexican",1ST,WESTERN,"(33.7434, -118.3098)",33.7434,-118.3098,POINT (-118.3098 33.7434)
3415,2020-05-30,1455,2,Rampart,0605 3101 3401 3701 3004 3025 3036,40.0,Male,White,8TH                          ST,COLUMBIA,"(34.0506, -118.2699)",34.0506,-118.2699,POINT (-118.2699 34.0506)
3416,2020-05-30,1935,18,Southeast,4018 3037 3003 3024 3029 3101 0605,19.0,Unidentified,Unknown,SPRING,102ND,"(33.9438, -118.2762)",33.9438,-118.2762,POINT (-118.2762 33.9438)
3417,2020-05-30,1415,1,Central,3701 0605 3101 3401 3004 3036,42.0,Male,"Hispanic, Latin, Mexican",16TH                         ST,LOS ANGELES                  ST,"(34.033, -118.2615)",34.033,-118.2615,POINT (-118.2615 34.033)
3418,2020-05-30,830,12,77th Street,4012 3037 3004 3026 3101,24.0,Male,Black,W  FLORENCE                     AV,S  HOOVER                       ST,"(33.9746, -118.2871)",33.9746,-118.2871,POINT (-118.2871 33.9746)
3419,2020-05-30,1715,13,Newton,0605 3101 3401 3701 3004 3036 3030,24.0,Female,Black,GRAND                        AV,GAGE                         AV,"(33.9824, -118.2801)",33.9824,-118.2801,POINT (-118.2801 33.9824)
3420,2020-05-30,1240,10,West Valley,3004 3036 3025 3101 4026,28.0,Female,Other,VANOWEN                      ST,WHITE OAK                    AV,"(34.1939, -118.5186)",34.1939,-118.5186,POINT (-118.5186 34.1939)
3421,2020-05-30,745,16,Foothill,3004 3037 3026 3101 4026,50.0,Female,"Hispanic, Latin, Mexican",N  GOLDEN STATE                 FY,OSBORNE                      ST,"(34.2455, -118.4177)",34.2455,-118.4177,POINT (-118.4177 34.2455)
3422,2020-05-30,1800,12,77th Street,4012 3037 3004 3026 3101 3602,51.0,Male,Black,WESTERN                      AV,51ST                         ST,"(33.997, -118.3089)",33.997,-118.3089,POINT (-118.3089 33.997)
3423,2020-05-30,1330,13,Newton,1300 0605 3101 3401 3701 3008 3026 3036,22.0,Female,"Hispanic, Latin, Mexican",64TH                         ST,MAIN                         ST,"(33.9814, -118.2739)",33.9814,-118.2739,POINT (-118.2739 33.9814)
3424,2020-05-30,2030,15,N Hollywood,3004 3037 3026 3101 4026,35.0,Female,Other,VICTORY                      BL,FAIR                         AV,"(34.1867, -118.3747)",34.1867,-118.3747,POINT (-118.3747 34.1867)
3425,2020-05-30,835,19,Mission,3004 3028 3030 3037 3101 4026,32.0,Male,"Hispanic, Latin, Mexican",SEPULVEDA                    BL,SATICOY                      ST,"(34.3261, -118.4889)",34.3261,-118.4889,POINT (-118.4889 34.3261)
3426,2020-05-30,1320,19,Mission,3004 3028 3030 3037 3101 4026,42.0,Male,Other,WOODMAN                      AV,MONTAGUE                     ST,"(34.233, -118.4386)",34.233,-118.4386,POINT (-118.4386 34.233)
3427,2020-05-31,1115,3,Southwest,3030 4025 3036 3004 3026 3101,43.0,Female,"Hispanic, Latin, Mexican",BILL ROBERTS                 LN,EXPOSITION                   BL,"(34.0146, -118.2872)",34.0146,-118.2872,POINT (-118.2872 34.0146)
3428,2020-05-31,1630,16,Foothill,3004 3028 3030 3037 3101 4016,16.0,Female,Other,SUNLAND                      BL,OLINDA                       ST,"(34.2282, -118.3662)",34.2282,-118.3662,POINT (-118.3662 34.2282)
3429,2020-05-31,1435,1,Central,0605 3101 3401 3701 3004 3030,41.0,Male,"Hispanic, Latin, Mexican",8TH                          ST,FIGUEROA                     ST,"(34.0476, -118.2612)",34.0476,-118.2612,POINT (-118.2612 34.0476)
3430,2020-05-31,1600,18,Southeast,0605 3036 3008 3026 3029 3101,19.0,Unidentified,Unknown,AVALON                       BL,COLDEN                       AV,"(33.9493, -118.2652)",33.9493,-118.2652,POINT (-118.2652 33.9493)
3431,2020-05-31,930,21,Topanga,3004 3037 3030 3028 3104 4021,65.0,Male,Other,SYLVAN                       ST,CAPISTRANO                   AV,"(34.1846, -118.6179)",34.1846,-118.6179,POINT (-118.6179 34.1846)
3432,2020-05-31,1405,6,Hollywood,3008 3024 3035 3036 3101 3401 3701 4006,28.0,Male,White,HIGHLAND                     AV,HOLLYWOOD                    BL,"(34.1016, -118.3387)",34.1016,-118.3387,POINT (-118.3387 34.1016)
3433,2020-05-31,800,5,Harbor,4025 3036 3004 3028 3030 3101,36.0,Male,"Hispanic, Latin, Mexican",GAFFEY                       AV,2ND                          AV,"(33.7424, -118.2923)",33.7424,-118.2923,POINT (-118.2923 33.7424)
3434,2020-05-31,2140,10,West Valley,3004 3037 3029 3026 3101 4010,32.0,Male,Other,VENTURA                      BL,LOUISE                       AV,"(34.1609, -118.5098)",34.1609,-118.5098,POINT (-118.5098 34.1609)
3435,2020-05-31,1040,7,Wilshire,3002 3028 3034 3037 3101 3401 3701 4027 3004,19.0,,,BEVERLY                      BL,GENESEE                      AV,"(34.0761, -118.3584)",34.0761,-118.3584,POINT (-118.3584 34.0761)
3436,2020-05-31,1700,1,Central,0605 3101 3401 3701 3004 3030 3036,25.0,Male,White,6TH,BROADWAY,"(34.0466, -118.252)",34.0466,-118.252,POINT (-118.252 34.0466)
3437,2020-05-31,1515,12,77th Street,4025 3036 3004 3028 3030 3101,53.0,Male,Black,WESTERN                      AV,65TH                         PL,"(33.9798, -118.309)",33.9798,-118.309,POINT (-118.309 33.9798)
3438,2020-05-31,1555,6,Hollywood,3004 3028 3034 3036 3101 3401 3701 4006,28.0,Male,Unknown,WILCOX,SELMA,"(34.0998, -118.331)",34.0998,-118.331,POINT (-118.331 34.0998)
3439,2020-05-31,1120,1,Central,0605 3101 3401 3701 3004 3036,18.0,Female,Black,GRAND                        AV,VENICE                       BL,"(34.0349, -118.2669)",34.0349,-118.2669,POINT (-118.2669 34.0349)
3440,2020-05-31,1623,21,Topanga,3004 3036 3030 3028 3002 3101 4026,51.0,Male,White,VICTORY,CANOGA,"(34.1884, -118.5975)",34.1884,-118.5975,POINT (-118.5975 34.1884)
3441,2020-05-31,703,19,Mission,3004 3037 3026 3101 4019,37.0,Male,"Hispanic, Latin, Mexican",ROSCOE                       BL,ORION,"(34.2214, -118.4721)",34.2214,-118.4721,POINT (-118.4721 34.2214)
3442,2020-05-31,2030,18,Southeast,4025 3036 3004 3026 3029 3101,23.0,Female,Black,CENTURY                      BL,ALAMEDA                      ST,"(33.9456, -118.2323)",33.9456,-118.2323,POINT (-118.2323 33.9456)
3443,2020-05-31,2300,16,Foothill,0605 3004 3036 3028 3101 4016,18.0,Female,"Hispanic, Latin, Mexican",DE FOE                       AV,PIERCE                       ST,"(34.2719, -118.4141)",34.2719,-118.4141,POINT (-118.4141 34.2719)
3444,2020-05-31,1755,15,N Hollywood,3004 3037 3026 3101 4015 0605,25.0,Female,Other,WHITSETT                     AV,GAULT                        AV,"(34.1994, -118.4052)",34.1994,-118.4052,POINT (-118.4052 34.1994)
3445,2020-05-31,1715,12,77th Street,4025 3004 3030 3028 3101,28.0,Female,"Hispanic, Latin, Mexican",62ND                         ST,ST ANDREWS                   PL,"(33.9834, -118.3115)",33.9834,-118.3115,POINT (-118.3115 33.9834)
3446,2020-05-31,100,7,Wilshire,3004 3026 3035 3036 3101 3401 3701 4007,18.0,Female,Black,WILSHIRE                     BL,FAIRFAX                      AV,"(34.0632, -118.3614)",34.0632,-118.3614,POINT (-118.3614 34.0632)
3447,2020-05-31,2010,21,Topanga,3004 3036 3026 3101 4026,19.0,Male,"Hispanic, Latin, Mexican",ROSCOE                       BL,CORBIN                       AV,"(34.2203, -118.5623)",34.2203,-118.5623,POINT (-118.5623 34.2203)
3448,2020-05-31,1300,8,West LA,3003 3025 3035 3036 3101 3401 3701 4008,21.0,Male,White,CLIFFWOOD                    AV,SUNSET                       BL,"(34.0572, -118.4856)",34.0572,-118.4856,POINT (-118.4856 34.0572)
3449,2020-05-31,2150,18,Southeast,4025 3037 3004 3026 3029 3101,20.0,Female,Black,CENTURY,BROADWAY,"(33.9456, -118.2784)",33.9456,-118.2784,POINT (-118.2784 33.9456)
3450,2020-05-31,2255,14,Pacific,3004 3026 3029 3034 3036 3101 3401 3701 4027,39.0,Male,"Hispanic, Latin, Mexican",IMPERIAL,CALIFORNIA,"(33.942, -118.4095)",33.942,-118.4095,POINT (-118.4095 33.942)
3451,2020-05-31,1508,1,Central,0605 3101 3401 3701 3003 3034 3036,,Male,White,HILL                         ST,5TH                          ST,"(34.0474, -118.2531)",34.0474,-118.2531,POINT (-118.2531 34.0474)
3452,2020-05-31,930,5,Harbor,4025 3004 3025 3602 3101,64.0,Male,"Hispanic, Latin, Mexican",1ST                          ST,WALKER                       AV,"(33.7412, -118.2924)",33.7412,-118.2924,POINT (-118.2924 33.7412)
3453,2020-05-31,2245,12,77th Street,3004 4012 3036 3026 3101,27.0,Female,"Hispanic, Latin, Mexican",WESTERN                      AV,WESTERN,"(33.9468, -118.309)",33.9468,-118.309,POINT (-118.309 33.9468)
3454,2020-05-31,1845,21,Topanga,3004 3028 3030 3037 3101 4021,22.0,Female,"Hispanic, Latin, Mexican",WINNETKA                     AV,SATICOY                      ST,"(34.2084, -118.571)",34.2084,-118.571,POINT (-118.571 34.2084)
3455,2020-05-31,1445,2,Rampart,0605 3101 3401 3701 3004 3034 3025 3036,27.0,Male,"Hispanic, Latin, Mexican",UNION,VENICE,"(34.0416, -118.2779)",34.0416,-118.2779,POINT (-118.2779 34.0416)
3456,2020-05-31,2130,1,Central,3101 0605 3401 3701 3003 3026,46.0,Male,White,4TH                          ST,BROADWAY,"(34.0541, -118.2451)",34.0541,-118.2451,POINT (-118.2451 34.0541)
3457,2020-05-31,1615,13,Newton,0605 3101 3401 3701 3004 3026,23.0,Female,Black,SAN PEDRO                    ST,SLAUSON                      AV,"(33.9885, -118.2696)",33.9885,-118.2696,POINT (-118.2696 33.9885)
3458,2020-05-31,1745,12,77th Street,4012 3037 3004 3028 3030 3101,20.0,,,MANCHESTER                   AV,E  SAINT ANDREWS                PL,"(33.96, -118.3112)",33.96,-118.3112,POINT (-118.3112 33.96)
3459,2020-05-31,1830,13,Newton,0605 3101 3401 3701 3004 3026 3029 3036,22.0,Male,Black,MARTIN LUTHER KING JR        BL,MAIN                         ST,"(34.0111, -118.274)",34.0111,-118.274,POINT (-118.274 34.0111)
